Name,Symbol,Price (USD),Volume (USD),Market capacity (USD),Change (1h),Change (24h),Change (7d)
BowsCoin,BSC,0.00156381331935,1.73352429815,8679.32408262,-0.03,6.18,8.96
PonziCoin,PONZI,0.0100445356899,9.93285533383,8649.33965612,-0.11,-4.61,34.34
Crystal Clear,CCT,0.00148807936147,11.7797850333,8517.72665068,-0.14,-4.57,-14.66
LogisCoin,LGS,0.00356452618318,0.177869856541,8380.95968195,-0.01,-8.73,-58.81
Desire,DSR,0.000818443648808,3378.68419021,8360.33162328,-0.14,1.04,2.67
GeyserCoin,GSR,0.00714278093505,20.3171783285,8201.10668308,-0.14,1.04,-1.34
BZLCOIN,BZL,0.0036954826204,5.7478882728,8179.42454291,-10.48,-2.35,-44.94
Bitcoin Adult,BTAD,0.00022321190422,0.044642380844,8126.32106075,-0.14,1.01,18.07
Sharpe Platfo...,SHP,0.000459919581091,0.0,8007.26596674,0.00,0.00,0.00
Quebecoin,QBC,0.00119147681474,6.63689819462,7986.63341609,-0.07,-26.46,-0.63
EVOS,EVOS,0.000741436445682,482.624093886,7864.2520749,-0.21,-23.66,11.32
MoX,MOX,0.00156248332954,17.1233213512,7855.36618946,-0.15,-17.46,3.74
Authorship,ATS,7.79176536704e-05,0.0,7789.53911602,0.00,1.75,-6.62
SpeedCash,SCS,0.0133114390975,0.0,7650.68306409,0.00,0.00,4.69
KUN,KUN,3.82436395897,523.937862379,7648.72791794,-0.15,-1.86,5.86
EagleX,EGX,0.00022321190422,515.733989834,7496.23698537,-0.14,1.01,-21.58
IOTW,IOTW,0.000223449523814,0.0,7431.58481082,0.00,-79.27,-94.46
AdultChain,XXX,0.000148807936147,0.704233557815,7428.0801069,-0.14,-1.34,-31.56
SCRIV NETWORK,SCRIV,0.000297615872294,133.587835371,7364.31478947,-0.15,25.37,31.98
Zoomba,ZBA,0.000297615872294,42.5451254597,7331.82297988,-0.14,4.89,6.27
Decision Token,HST,0.000225773198052,None,7230.61208314,0.00,0.00,36.64
Virtacoin,VTA,1.38487693988e-06,7.096678392,7203.17443295,-0.05,-1.70,-63.94
OP Coin,OPC,3.87286113774e-06,0.0,7199.58992607,0.00,-2.92,-49.90
Bionic,BNC,1.3188513054e-05,9703.29133065,7072.26406335,-0.57,-23.83,-19.05
CryptoFlow,CFL,7.44039680734e-05,0.744634317247,6847.11141745,-0.14,1.01,-45.56
Stellar Classic,XLMX,9.10599290262e-06,30.6598445931,6811.18154834,-0.06,-59.40,-27.37
Akroma,AKA,0.000353901532267,13.7512914386,6786.94132653,-0.14,-3.91,-8.82
Dystem,DTEM,0.00114373455017,0.0,6724.01162282,0.00,0.00,5.36
MiloCoin,MILO,0.000619188866488,0.0,6681.01920966,0.00,0.00,0.00
JavaScript Token,JS,0.000831612536315,0.0,6646.24406378,0.00,0.00,0.00
CryptoAds Mar...,CRAD,0.000455299645131,415.800251901,6495.27878536,-0.06,53.08,3.12
Olympic,OLMP,5.16669124212e-05,0.0,6381.35813041,0.00,0.20,-44.63
ARbit,ARB,0.000586912985156,0.0,6356.29697489,0.00,-0.32,-7.66
Mocrow,MCW,0.00307366803635,None,6262.31821513,0.00,0.00,0.00
InnovativeBio...,INNBCL,1.33756405296e-09,126.851045461,6153.40381192,2.69,3.49,42.96
Luna Coin,LUNA,0.00356169103775,223.705499664,6077.77463912,2.02,9.91,5.31
VikkyToken,VIKKY,1.6087254128e-06,15120.6140563,5995.85239427,-1.01,0.85,5.66
TravelNote,TVNT,0.00278008568571,0.0,5986.45024987,0.00,0.00,0.00
YoloCash,YLC,0.000201849509341,3047.25981824,5954.43699366,-3.69,-8.60,-14.61
Decentralized...,DATP,5.02294790183e-07,13.65878639,5937.43595437,-0.07,-9.30,-10.11
SnodeCoin,SND,0.000148807936147,71.8290699503,5833.92423079,8.12,-29.09,-80.67
Centurion,CNT,7.44039680734e-05,0.825430635274,5778.49681953,-0.11,1.04,2.94
Citadel,CTL,0.000520827776514,5.4706916395,5713.0997348,-0.11,-24.95,9.55
MASTERNET,MASH,0.000168460868698,174.81575242,5337.97574645,-38.49,-8.43,40.79
BumbaCoin,BUMBA,0.000224332068462,0.0,5234.9385963,0.00,0.00,-18.83
ProCurrency,PROC,5.02226784496e-05,848.519399352,5213.65019062,-13.27,-31.66,-51.95
Xenoverse,XENO,0.000972852264903,27913.9242626,5187.564597,-2.89,0.12,5.25
Helper Search...,HSN,6.0790031298e-07,0.0,5154.96270101,0.08,1.58,-0.08
Comet,CMT,0.00583881555528,0.0,5096.29338112,0.00,0.00,0.00
Grimcoin,GRIM,5.0244225267e-05,0.0,5047.00267213,0.00,0.00,-3.63
Cabbage,CAB,0.000461858233572,0.0,4849.50956351,0.00,0.00,-24.38
BunnyToken,BUNNY,1.9729651289e-05,0.423342163039,4823.6239479,-0.07,10.56,14.22
VectorAI,VEC2,0.000260488784678,0.0,4792.81416073,0.00,0.00,0.00
SparksPay,SPK,0.000865767737902,28.015717516,4747.08940752,0.09,-2.37,-11.70
Lightpaycoin,LPC,0.000818443648808,8.87697273022,4741.86129385,-0.14,-7.41,8.87
Oceanlab,OCL,0.000100549370817,0.0,4675.54574299,0.00,0.00,19.08
Ragnarok,RAGNA,0.000308190516011,0.0,4663.83912954,0.00,0.00,50.32
PosEx,PEX,0.00186028331974,0.0,4563.72170932,0.00,0.00,-2.51
Nekonium,NUKO,0.000372019840367,18.3386366426,4464.54661162,-0.14,1.04,-9.28
Iconic,ICON,0.00752098489998,0.0,4459.14328643,0.00,0.00,5.82
LiteCoin Ultra,LTCU,0.00422505881719,0.0,4357.30315842,0.00,0.00,-39.31
Bitspace,BSX,0.000311601321883,0.0,4346.89579568,0.00,0.00,0.00
LiteBitcoin,LBTC,0.000148807936147,5.0899754559,4306.5512206,-0.70,-12.50,-6.42
ALAX,ALX,0.000205924174522,0.0,4274.50915685,0.00,0.00,5.01
e-Chat,ECHT,0.000220440752577,9701.41749713,4223.87853863,-0.08,-0.20,0.47
Veltor,VLT,0.0076059018899,0.0,4220.17269312,0.00,0.00,-2.83
Project Coin,PRJ,7.70302016849e-05,0.0,4218.2871553,0.00,0.00,112.57
Nyerium,NYEX,0.000148807936147,0.515321882876,3853.51059384,-0.14,102.01,97.74
CFun,CFUN,8.94671659131e-06,0.0,3841.98615148,0.00,0.00,0.00
LitecoinToken,LTK,4.00422074507e-08,0.0,3755.87950414,0.00,-0.34,-20.38
Cannation,CNNC,0.0015107229403,0.0,3741.8986516,0.00,0.00,10.86
Eva Cash,EVC,0.00411280335196,35.4074508492,3701.52301676,-5.96,-0.51,1.33
iBTC,IBTC,7.55117687522e-05,0.0,3556.81378632,0.00,0.00,24.81
Octoin Coin,OCC,0.00638393418965,18030.8717941,3543.9586913,-0.39,3.04,9.07
HollyWoodCoin,HWC,0.000148807936147,3.02445819274,3465.34087124,-0.14,1.04,117.67
ICOCalendar.T...,ICT,0.0028361015535,1.57919548624,3427.4287274,0.16,0.79,12.64
iBank,IBANK,0.000733941594036,0.0,3322.05745168,0.00,0.00,0.00
Prime-XI,PXI,0.000148934601843,0.763289834445,3266.40612712,-0.03,1.12,8.97
CARDbuyers,BCARD,7.44039680734e-05,0.750729348944,3257.29660231,-0.15,1.01,-53.24
Wild Beast Block,WBB,0.0168296100082,21.3407646308,3061.62992273,-0.03,-12.34,-12.34
Dalecoin,DALC,0.0038320714636,0.0,3021.61900562,0.00,0.00,-8.62
SocialCoin,SOCC,0.000284653639194,0.0,2994.10795484,0.00,0.00,0.00
CustomContrac...,CCN,1.84288744641e-06,0.0,2987.02914498,0.00,0.00,0.00
BenjiRolls,BENJI,0.000144365056742,0.0,2927.16020379,0.00,0.00,0.00
DeltaChain,DELTA,3.7936737702e-07,0.0,2845.25532765,0.00,0.00,-38.11
Bitvolt,VOLT,0.000171220712101,0.0,2840.21869214,0.00,0.00,0.00
BitMoney,BIT,3.42808633229e-05,7.38282487992,2828.0923081,-0.14,-18.97,-52.75
Printex,PRTX,8.20657644768e-05,None,2816.32456387,0.00,0.00,0.00
Qbic,QBIC,0.0006,0.0,2810.50540662,0.00,0.00,63.67
CrevaCoin,CREVA,7.68851061488e-05,0.0,2797.90667658,0.00,0.00,-12.04
Wispr,WSP,8.80921882708e-05,None,2731.51267562,0.00,0.00,0.00
PLNcoin,PLNC,0.000154114259517,0.0,2633.75104944,0.00,0.00,-28.23
PAXEX,PAXEX,0.000148807936147,0.743296385093,2614.81508693,-0.14,1.01,9.68
Coinonat,CXT,0.000264153421103,0.0,2277.84778086,0.00,0.00,0.00
SPIDER VPS,SPDR,0.000758216574567,4.12242751994,2266.19591721,14.14,-25.03,78.49
UralsCoin,URALS,0.00015008684427,15.5048337569,2239.48759906,-0.14,-33.09,-28.88
XOVBank,XOV,1.66943203215e-05,19216.2098792,2190.33418657,-1.57,12.26,28.83
Mirai,MRI,0.000587276074324,518.267295339,2015.5333912,-0.03,-28.82,-23.98
Dinero,DIN,0.000218517553275,11.8207445835,1955.27950151,0.03,-0.74,10.49
Ethereum Meta,ETHM,1.53733815717e-05,220.209579304,1945.82884607,1.12,-82.46,87.59
VIVO,VIVO,0.000372019840367,5.11065975903,1929.55575885,-0.14,-15.80,8.84
Dash Green,DASHG,0.000833515697592,93.4650968045,1917.65571747,88.35,128.18,46.97
Staker,STR,0.00126486745725,3.67300799942,1882.05585604,-0.14,-7.55,-7.46
Phantomx,PNX,3.72019840367e-05,0.331259903219,1789.72320911,-0.14,23.28,8.60
Mero,MERO,0.000287744548448,None,1723.57338106,0.00,0.00,127.13
FUTURAX,FTXT,5.04775467052e-07,95.3220978512,1719.47344078,-0.07,69.72,-56.91
Cointorox,OROX,0.000303189296105,0.0,1675.15360694,0.00,0.00,3.64
Traid,TRAID,7.44039680734e-05,0.744039680734,1643.01520843,-0.15,1.01,8.87
Decentralized...,DCTO,1.53227929508e-06,0.0,1521.656358,0.00,0.00,1.10
Xchange,XCG,0.000152848545204,0.0,1490.86179474,0.00,0.00,87.10
Beacon,BECN,0.000142310939698,9.96176577885e-05,1457.79619484,-1.00,-70.66,-98.63
IceChain,ICHX,1.82552741693e-06,0.0,1423.38976279,0.00,0.00,0.00
SONO,SONO,0.000669635712661,8.74331821126,1396.07203348,-0.14,-14.53,8.84
BitCoal,COAL,0.000291675936728,0.0,1312.54171528,0.00,-0.98,35.84
Project-X,NANOX,16740.8928165,17.7129806594,1310.20923539,-0.12,0.64,7.70
Bitcoin X,BTX,0.000387010177836,0.0,1108.54189336,-0.24,-3.98,77.93
BROTHER,BRAT,6.78e-06,0.0,1084.8,0.00,0.00,-80.62
Save and Gain,SANDG,0.000329165507581,0.0,1008.82646047,0.00,0.00,2.52
X12 Coin,X12,8.32673566205e-05,0.0,1006.54804713,0.00,0.00,0.00
GambleCoin,GMCN,8.77516577991e-05,None,963.342415811,0.00,0.00,0.00
BrokerNekoNet...,BNN,3.17580132142e-07,0.0,951.02099091,0.00,0.00,0.00
Concoin,CONX,0.0010572659435,0.0,786.886789532,0.00,0.00,0.00
Argus,ARGUS,0.000669635712661,18.200921882,768.958792248,-0.11,1.04,45.45
FolmCoin,FLM,7.2248543647e-05,None,698.124166783,0.00,0.00,0.00
SpectrumNetwork,SPEC,6.77258431492e-07,None,643.065509275,0.00,0.00,0.00
Jiyo [OLD],JIYO,8.92847616881e-05,9.21105667176,544.638091024,-0.14,196.00,521.18
LRM Coin,LRM,5.20827776514e-05,4.43541506826,518.187618048,-0.15,30.03,-11.67
Posscoin,POSS,1.44700154166e-08,0.0,434.959227476,0.00,0.00,3.88
QYNO,QNO,0.000297615872294,0.103494431511,319.988252646,-0.15,34.68,24.32
Azart,AZART,7.44039680734e-05,35.7064047988,308.507041424,-0.14,1.01,-11.48
Benz,BENZ,4.70476299969e-05,496.513466101,280.355345151,-0.06,2.06,-12.01
Qurito,QURO,2.58308676387e-05,None,268.853895674,0.00,0.00,0.00
Abulaba,AAA,1.5253002577e-05,0.0,230.180287403,0.00,0.00,-53.49
Claymore,CLM,6.15157365514e-06,None,193.855746303,0.00,0.00,0.00
StellarPay,XLB,5.19720135923e-05,0.0,177.992972571,-0.24,12.82,32.36
HarmonyCoin,HMC,0.000245418521081,0.0,137.737471634,0.00,0.00,0.00
Provoco Token,VOCO,3.04474098383e-07,6746.60271622,114.393986339,-0.05,-3.91,-30.95
SongCoin,SONG,1.89351932065e-06,0.0,61.6630247328,0.00,0.00,0.00
Blacer Coin,BLCR,0.000216174908398,None,35.5064379521,0.00,0.00,5.44
Bitcoinus,BITS,3.09854213159e-07,11361.1720176,18.3726034365,-5.73,-24.72,-43.65
FirmaChain,FCT,112.433245581,1614813581.52,?,-12.50,-4.33,
HUSD,HUSD,1.01080671154,49383191.1863,?,0.31,0.57,0.33
Gomics,GOM,0.356597238537,29697342.791,?,-0.38,0.27,1.09
CK USD,CKUSD,0.10891699093,27817238.9903,?,-1.63,2.71,4.04
Yap Stone,YAP,0.416636059369,15373863.6824,?,0.77,-1.19,-4.40
FOIN,FOIN,2416.95672918,13320223.0974,?,-1.01,6.61,26.55
DigiFinexToken,DFT,0.447105956416,11107696.4875,?,-0.23,-5.79,7.03
MyToken,MT,0.00122863662308,11081583.8217,?,-1.94,7.04,27.27
CAPITAL X CELL,CXC,1.16589577226,7312336.25545,?,2.61,-3.20,-34.10
Super Zero,SERO,0.0537289661965,6023856.26606,?,0.10,5.40,22.85
Pledge Coin,PLG,0.00653596594805,5512007.02881,?,0.51,-2.26,-26.05
Ontology Gas,ONG,0.11490671631,4761998.34891,?,-0.09,3.09,12.03
Polkadot [IOU],DOT,90.3981902501,4224776.60374,?,-0.10,0.60,7.57
YottaChain,YTA,0.0894217041736,4210527.49609,?,0.01,2.18,5.90
ShineChain,SHE,0.000593208760956,4162317.59245,?,-0.95,0.74,7.26
Nervos Network,CKB,0.00804211494776,4055580.35936,?,0.05,-0.19,-1.02
Folgory Coin,FLG,1.11160678565,3868257.39651,?,-0.11,2.19,
ABCC Token,AT,0.0427816921004,3590901.10858,?,-1.64,0.60,4.49
CoinEx Token,CET,0.0162605948587,3152725.04802,?,-0.33,1.49,4.09
Filecoin [Fut...,FIL,4.28515731999,3027126.2493,?,0.99,16.93,-12.25
Aidos Kuneen,ADK,1.59270463556,2936141.56169,?,-3.56,-1.47,15.52
Echoin,EC,0.0112780577721,2864301.19282,?,-2.48,14.93,3.39
Bispex,BPX,0.0062551345208,2720895.00417,?,-1.19,-5.84,19.44
OceanEx Token,OCE,0.00290262969417,2719687.58803,?,-0.15,5.42,8.88
BigONE Token,ONE,0.0030956368656,2576150.23466,?,-0.23,1.25,9.75
Xensor,XSR,0.0746932209463,2321238.81331,?,3.12,6.33,4.83
Coni,CONI,0.0130069024844,2213681.76446,?,1.06,-0.44,-0.55
Digital Gold,GOLD,48.2061788676,2209864.69389,?,0.11,2.35,5.98
Whole Network,NODE,0.00666926002394,1933987.64464,?,-0.02,-4.87,14.28
V-Dimension,VOLLAR,0.547011266858,1792264.78495,?,-1.29,4.89,8.26
12Ships,TSHP,0.0137381561379,1791067.03928,?,-5.51,-15.94,35.31
Vinci,VINCI,1.00384995735,1556823.96659,?,-0.11,1.83,5.92
VinDax Coin,VD,0.0462768126938,1460810.6364,?,20.34,9.27,32.74
GlitzKoin,GTN,0.260461544379,1432942.96599,?,1.15,6.99,30.66
Yobit Token,YO,965.622522286,1397199.87091,?,-0.68,0.99,13.60
WinToken,WIN,0.000550852354754,1257111.20882,?,-3.61,-3.72,-11.67
VeThor Token,VTHO,0.000732707160947,1249233.00193,?,1.35,22.42,38.62
Velas,VLX,0.0239741429769,1220321.82267,?,0.21,1.56,-23.39
CONUN,CON,0.00236607917042,1111328.05546,?,-0.48,-1.73,-9.90
BUMO,BU,0.00581628443766,1007673.34162,?,1.32,0.69,-0.66
Multi-collate...,DAI,1.00862234726,1002405.7551,?,0.38,-0.02,-0.56
suterusu,SUTER,0.0264607551145,916792.186964,?,0.72,-7.90,-66.70
ZVCHAIN,ZVC,0.141945378253,910357.636401,?,-0.18,2.86,3.50
BenePit Protocol,BNP,0.00144573224276,871461.288278,?,-0.01,0.27,26.35
DAD Chain,DAD,0.258865762771,851666.231229,?,-2.08,-13.46,37.85
KNOW,KNOW,0.00209162921184,846047.109425,?,-1.11,8.25,27.27
CoinHe Token,CHT,0.195647512405,826552.844239,?,-0.47,1.71,6.73
ROOBEE,ROOBEE,0.00384547324039,775156.09519,?,0.27,3.96,18.25
Precium,PCM,0.0167218463387,706958.775416,?,-0.35,9.28,-99.91
MeconCash,MCH,0.135771478035,669907.66219,?,-0.49,1.64,-2.99
999,999,0.513735350524,599766.28178,?,8.78,,
ShareToken,SHR,0.00342062515963,551697.092832,?,-0.17,-5.21,
OFCOIN,OF,0.000137366020475,528469.306358,?,0.05,-0.72,-6.92
ALP Coin,ALP,0.262866770488,527292.965917,?,0.21,0.43,0.11
TopChain,TOPC,0.00598243024325,510581.484371,?,0.72,8.53,-6.01
LinkToken,LTK,0.0419959404348,498537.900138,?,1.44,2.27,2.31
FairGame,FAIR,0.00162635926039,454033.570282,?,-1.81,1.03,8.06
Lukiu,LKU,0.0204376714623,385055.589715,?,2.56,4.65,4.51
Volume Network,VOL,0.0164561719762,382359.779354,?,0.61,-2.00,-3.71
Treelion,TRN,0.343322131293,360389.728835,?,0.64,2.70,47.09
StarChain,STC,0.00273058855208,359920.983339,?,-0.40,2.37,3.61
Usechain Token,USE,0.000652593924789,305104.982557,?,-0.88,2.95,35.19
WHEN Token,WHEN,0.00359371165795,299090.111068,?,-0.43,0.74,7.24
MixMarvel,MIX,0.00279683605547,297198.767966,?,-0.83,1.25,5.17
Tepleton,TEP,0.548347090304,296216.381564,?,0.21,-17.66,-31.52
DUO Network T...,DUO,0.0120286284774,291508.758872,?,-1.43,-4.20,-89.90
WETH,WETH,151.766321615,284075.919922,?,-0.07,2.08,8.95
Electronic En...,E2C,0.00998184404748,276685.934944,?,-0.25,1.64,4.38
Tratok,TRAT,0.00168140438718,273920.373377,?,-0.34,0.88,-2.65
Dapp Token,DAPPT,0.00071051115928,269876.992255,?,0.12,1.12,-5.99
Bilaxy Token,BIA,0.00215495655194,259912.48043,?,0.11,3.00,11.44
CNNS,CNNS,0.00475474259902,253944.606768,?,-0.19,-0.12,-1.58
Blockstack,STX,0.108369994194,243999.885293,?,-0.29,0.95,-7.47
Gosama,GOS,0.115429083699,237993.910494,?,-12.58,-8.77,9.41
Fortem Capital,FCQ,0.66069344856,223336.556813,?,-0.14,-29.86,994.47
NSS Coin,NSS,0.0333241528631,215754.944282,?,-0.80,-6.63,-5.51
YouLive Coin,UC,0.000142286204286,209042.206947,?,-0.36,3.39,12.55
Yuan Chain Coin,YCC,0.0110085616895,198848.130578,?,0.02,6.85,42.35
Tesra,TSR,0.0538484310885,187367.967745,?,0.12,0.09,-1.78
D Community,DILI,0.000287068073514,177116.101704,?,-0.57,5.01,28.68
Decentralized...,DVP,0.00671021823228,171511.531041,?,-2.10,-1.04,9.50
TCOIN,TCN,0.013169502349,171131.361515,?,-0.14,1.01,-4.70
Cai Token,CAI,6.47684457969e-05,170136.117557,?,0.52,-1.15,2.95
ThingsOperati...,TOS,0.00166575819534,169009.925967,?,1.04,41.93,46.75
ProBit Token,PROB,0.105529229584,156511.057751,?,0.37,12.69,76.13
Aunite,AUNIT,0.0325,152025.260849,?,0.00,-4.41,-10.74
CIChain,CIC,0.000522463582008,142591.196647,?,0.13,0.32,3.48
7Eleven,7E,3.49063061267e-05,142198.831873,?,2.92,1.34,8.42
The Midas Tou...,TMTG,0.000644455577931,142104.129758,?,1.04,1.27,6.12
Hdac,HDAC,0.027811357644,141101.976191,?,1.07,1.59,5.62
NOVA,NOVA,6.3418465839e-05,131857.869921,?,-2.15,1.96,14.77
En-Tan-Mo,ETM,0.0127320036088,131306.944091,?,-1.74,1.00,-6.02
Bitcloud Pro,BPRO,0.00204694466489,126397.313984,?,-1.55,-2.88,-17.80
EMOGI Network,LOL,0.00112862379151,120805.668415,?,-0.59,6.95,24.21
Lukki Operati...,LOT,0.00725977711136,119423.691201,?,0.05,1.18,9.13
LINKA,LINKA,0.00867337756249,119099.034194,?,-0.05,0.97,17.74
KEY,KEY,0.00143591195606,115751.512065,?,-0.28,2.12,12.78
CryptoBossCoin,CBC,0.11566410886,112913.488195,?,0.05,65.08,58.35
Guider,GDR,0.000160205445506,112084.60787,?,0.19,-1.06,
Simone,SON,660.06,111668.059719,?,-8.36,-35.44,-12.02
Celsius,CEL,0.0704011417098,111045.049256,?,-0.10,6.35,100.46
Blockchain Qu...,BQT,0.0107063595592,109221.288302,?,-0.06,1.74,3.00
SPIN Protocol,SPIN,0.00163670978931,107082.092046,?,0.20,-2.86,-4.32
Ormeus Ecosystem,ECO,0.00211128042609,96613.8022994,?,-8.86,-15.14,-6.78
PlayCoin [QRC20],PLY,0.00198662411825,90738.9624541,?,-2.27,-1.27,-1.51
Exchange Union,XUC,1.49772502675,89536.6309905,?,-1.77,9.19,34.04
Sparkle,SPRKL,0.0192978631319,89215.7845471,?,-2.57,-6.17,-11.94
Themis,GET,0.00389499048681,88822.3162324,?,-0.40,-0.69,7.18
NNB Token,NNB,0.0011893975959,85592.3492771,?,1.60,2.11,-7.53
Volt,ACDC,6.36707233462e-05,85301.2060667,?,-4.81,-5.36,-2.69
FuturoCoin,FTO,0.0832204504567,85246.3857289,?,-12.64,-9.77,-24.16
InvestDigital,IDT,0.0049911272112,82860.9272527,?,-0.31,1.60,8.45
Game Stars,GST,0.000240405369559,77524.258086,?,-2.37,-12.86,-14.97
IOU,IOUX,0.2170671607,76859.0112961,?,-0.07,2.82,5.97
Demeter Chain,DMTC,0.0518567388189,76701.0659438,?,-0.01,5.26,
Tokoin,TOKO,0.0852664612046,72368.5408229,?,-0.01,0.89,-0.80
Opennity,OPNN,0.000709152260328,67328.5972568,?,0.16,0.67,-10.50
Promotion Coin,PC,0.000108556421026,67279.8304606,?,0.52,-0.44,-9.03
InnovaMinex,MINX,0.0360936001577,66530.6293521,?,0.27,1.10,6.45
Cybereits,CRE,0.0015126286958,63167.7906516,?,-1.85,-15.37,40.21
DREP,DREP,0.00172841453899,61479.4380466,?,-1.17,-0.54,-6.67
NOIZchain,NOIZ,0.297690276262,61457.6776286,?,-0.15,1.01,5.20
Ethlyte Crypto,EtLyteT,0.0569913680978,59139.6847554,?,-0.15,-2.37,7.67
CoinMeet,MEET,0.00945598267198,51181.3821984,?,0.77,-3.18,3.93
Ladder Networ...,LAD,0.0111213407363,51105.3449058,?,0.35,14.97,27.66
Joule,JUL,0.0390206529513,50364.6277224,?,-0.87,-0.64,
Twinkle,TKT,0.0025297312795,49579.535792,?,-20.43,-16.64,20.25
BitUP Token,BUT,0.00167026895502,49364.7372929,?,-1.16,1.70,6.96
DWS,DWS,0.00031985219119,48351.4434695,?,-0.11,3.05,5.73
Consentium,CSM,0.0546470680431,47951.2879876,?,-0.60,1.14,-9.68
Secrets of Zu...,SOZ,0.00161677631868,47077.9656465,?,7.15,-16.97,-77.32
Dash Cash,DSC,0.839839624281,44435.5116497,?,8.21,-0.82,-4.56
IOEX,IOEX,0.0266920578336,41753.9418287,?,3.83,3.80,7.40
Newscrypto,NWC,0.0223827025855,40031.3833931,?,0.19,-2.56,20.01
Maggie,MAG,0.000465029432884,38933.0624321,?,-4.70,-3.89,-4.95
TAGZ5,TAGZ5,0.277932246565,37982.3707048,?,0.72,3.55,
Tchain,TCH,0.00908765090438,37775.6457895,?,-1.27,4.22,292.64
Super Bitcoin,SBTC,1.78292088879,37565.3652618,?,0.21,-0.23,7.66
Blockcloud,BLOC,0.00106357377884,35978.6516209,?,-1.70,3.94,-18.13
InsurChain,INSUR,0.000133984228557,35485.6958458,?,-0.36,-0.20,2.02
M2O,M2O,0.000179084527085,34268.8866235,?,-0.76,-16.32,-12.61
Ubique Chain ...,UCT,0.00516201138464,33455.9721617,?,-1.89,-4.76,-10.62
Kahsh,KSH,0.131327827062,32878.2922766,?,0.90,-8.30,-31.07
MEX,MEX,0.000415424060961,32424.3587415,?,0.25,15.32,7.38
LightChain,LIGHT,6.63660414075e-06,32071.2867774,?,5.01,5.33,0.28
MesChain,MES,0.000190714873326,30857.907708,?,0.08,-1.40,45.95
Boltt Coin,BOLTT,0.0151351312299,30833.6675244,?,-0.15,-0.26,-2.00
Aitheon,ACU,0.00237235513264,30792.6774388,?,-5.37,-10.57,-21.56
CarBlock,CAR,0.000641972499634,30185.1777986,?,-1.09,1.90,8.63
BeeKan,BKBT,0.000401558895869,26310.409395,?,-1.65,-2.12,15.63
Oath Protocol,OATH,0.000162362285224,25722.605429,?,2.10,-4.28,-2.19
CARAT,CARAT,0.510063491947,25647.7192751,?,-0.90,0.91,6.17
Intelligent I...,IIC,0.000126814837256,25188.3821662,?,0.69,3.72,16.18
PalletOne,PTN,0.00329348717091,24907.3217458,?,-1.17,2.33,3.05
Engine,EGCC,0.000232020441822,24705.387338,?,0.33,-1.73,7.14
Tellor,TRB,2.20032555008,24523.3532469,?,2.02,3.91,32.46
ROMToken,ROM,9.22654483308e-05,24363.8922616,?,19.15,36.23,985.72
Endorsit,EDS,5.19417861812e-05,23960.5547549,?,0.19,5.75,17.46
DACC,DACC,1.76052016274e-05,23865.0986585,?,8.02,14.32,-7.95
EduCoin,EDU,9.83323712034e-05,23564.0023075,?,1.03,-0.92,16.04
Esports Token,EST,0.00040673434965,23109.4368021,?,-0.07,1.37,9.68
vSportCoin,VSC,0.00122328896864,23081.2672969,?,1.16,3.85,11.51
SEER,SEER,0.000634090835477,22808.6766267,?,2.92,5.95,19.41
Hintchain,HINT,0.00610609029144,20564.8631748,?,-0.75,-3.04,8.98
ChronoCoin,CRN,0.00705166675988,20108.6862888,?,0.07,4.31,1.79
Experience Token,EXT,8.00051148442e-05,18156.2928591,?,-3.30,-2.24,-7.08
Kuverit,KUV,7.12752146397e-05,17446.6022709,?,-9.62,77.15,-35.93
BeatzCoin,BTZC,0.00116070190195,16739.0054243,?,-0.15,-0.78,69.88
MediBit,MEDIBIT,2.74603629606e-06,15628.8207773,?,-1.17,-6.38,4.94
HyperExchange,HX,0.013520821096,15445.5914969,?,0.02,-3.72,-20.48
xCrypt Token,XCT,0.000831654432182,14520.9197304,?,4.98,-7.03,-3.16
VENA,VENA,0.00152204454447,14150.2368642,?,-4.81,-4.11,-2.70
BAWnetwork,BAW,7.58832741885e-06,12897.1212811,?,-0.06,2.06,-5.64
HitChain,HIT,4.54189587879e-05,12730.9038205,?,-1.03,0.77,10.37
Globalvillage...,GVE,0.000181975620206,12426.1072265,?,-0.25,5.94,37.41
GSENetwork,GSE,0.000130367721219,12145.3850593,?,1.79,1.98,26.02
Krypton Galax...,KGC,0.000596276026866,11772.7274463,?,0.42,4.44,19.06
MSD,MSD,0.00498574471382,11310.6402941,?,-0.13,3.68,36.97
Social Lendin...,SLT,0.0020382247447,11163.5348638,?,-0.02,2.13,10.56
United Bitcoin,UBTC,1.2148615612,11106.5237983,?,1.55,9.90,15.21
TranslateMe N...,TMN,0.00122148300089,10583.3321335,?,-1.95,10.25,6.29
Versess Coin,VERS,36.7518400299,9153.47056889,?,-0.15,1.01,8.73
SoPay,SOP,0.000257712520086,9072.01463101,?,0.22,-0.16,5.23
Commerce Data...,CDC,3.08046487378e-05,8331.1818086,?,-3.95,-8.14,-12.39
VNDC,VNDC,4.37345195736e-05,8035.18500976,?,0.51,6.66,8.48
Rapidz,RPZX,0.000744039680734,7819.14043758,?,-0.15,30.96,20.97
IZIChain,IZI,0.000405761878037,7750.92350453,?,0.21,0.54,-40.63
T.OS,TOSC,0.00894163682117,7633.28003961,?,2.46,3.92,9.27
BlockCDN,BCDN,0.00373935813459,7258.71493381,?,0.22,6.23,14.93
